a2231016.121467
LAquila  10/03/2022 16:11:56 10/03/2022 16:12:14 0000 0000.000000 0000.000000 00.0 00.0
0002001 0100 0000000 0000 06 0000000 0000 0000000 0000
1 0 1 16380 0 0400 3.75 01064.o 0 0 01 000 16 002001 0.500 BT0 "IR-Channel"
1 2 1 02000 0 0400 3.75 01064.o 0 0 01 000 16 002001 0.500 S2A0 "IR-Channel"
1 1 1 16380 1 0850 3.75 00355.o 0 0 00 000 00 002001 3.1746 BC0 "AIR-UV"
1 3 1 02000 1 0850 3.75 00355.o 0 0 00 000 00 002001 3.1746 S2P0 "AIR-UV"
1 1 1 00010 0 0810 3.75 00387.o 0 0 00 000 00 002001 3.1746 BC1 "N2-UV"
1 1 1 00010 1 0900 0015 00386.p 0 0 00 000 00 002001 3.1746 BC2 "N2-UV"
1064.000 .o Analog 0 	1064.000 .o Analog StDev 0 	355.000 .o Photon Counting 0 	355.000 .o PC StDev 0 	387.000 .o Photon Counting 1 	386.000 .p Photon Counting 2 
5.48283	0	0	0	0	0
5.48208	0	0	0	0	0
5.48218	0	0	0	0	0
5.48266	0	0	0	0	0
5.48271	0	0	0	0	0
5.48296	0	0	0	0	0
5.48273	0	0	0	0	0
5.48232	0	0	0	0	0
5.48219	0	0	0	0	0
5.4825	0	0	0	0	0
5.48214	0	0	0	0	0
5.48224	0	0	0	0	0
5.4815	0	0	0	0	0
5.48124	0	0	0	0	0
5.48137	0	0	0	0	0
5.48108	0	0	0	0	0
5.48204	0	0	0	0	0
5.48196	0	0	0	0	0
5.48174	0	0	0	0	0
5.48202	0	0	0	0	0
5.48192	0	0	0	0	0
5.48282	0	0	0	0	0
5.48231	0	0	0	0	0
5.48199	0	0	0	0	0
5.48314	0	0	0	0	0
5.48332	0	0	0	0	0
5.48184	0	0	0	0	0
5.48234	0	0	0	0	0
5.48136	0	0	0	0	0
5.4824	0	0	0	0	0
5.48194	0	0	0	0	0
5.48148	0	0	0	0	0
5.48169	0	0	0	0	0
5.48249	0	0	0	0	0
5.48238	0	0	0	0	0
5.48222	0	0	0	0	0
5.48178	0	0	0	0	0
5.48172	0	0	0	0	0
5.48267	0	0	0	0	0
5.48249	0	0	0	0	0
5.48128	0	0	0	0	0
5.482	0	0	0	0	0
5.4812	0	0	0	0	0
5.48206	0	0	0	0	0
5.48248	0	0	0	0	0
5.48131	0	0	0	0	0
5.48291	0	0	0	0	0
5.48306	0	0	0	0	0
5.48195	0	0	0	0	0
5.48263	0	0	0	0	0
5.48264	0	0	0	0	0
5.48238	0	0	0	0	0
5.48267	0	0	0	0	0
5.48316	0	0	0	0	0
5.48214	0	0	0	0	0
5.48159	0	0	0	0	0
5.48192	0	0	0	0	0
5.48166	0	0	0	0	0
5.48216	0	0	0	0	0
5.48232	0	0	0	0	0
5.48231	0	0	0	0	0
5.48218	0	0	0	0	0
5.48302	0	0	0	0	0
5.48198	0	0	0	0	0
5.48123	0	0	0	0	0
5.48284	0	0	0	0	0
5.48258	0	0	0	0	0
5.48226	0	0	0	0	0
5.48181	0	0	0	0	0
5.48272	0	0	0	0	0
5.4832	0	0	0	0	0
5.48242	0	0	0	0	0
5.48233	0	0	0	0	0
5.48233	0	0	0	0	0
5.48241	0	0	0	0	0
5.48234	0	0	0	0	0
5.48214	0	0	0	0	0
5.48171	0	0	0	0	0
5.48211	0	0	0	0	0
5.48184	0	0	0	0	0
5.48214	0	0	0	0	0
5.48217	0	0	0	0	0
5.48237	0	0	0	0	0
5.48334	0	0	0	0	0
5.48251	0	0	0	0	0
5.482	0	0	0	0	0
5.48207	0	0	0	0	0
5.48167	0	0	0	0	0
5.48191	0	0	0	0	0
5.48264	0	0	0	0	0
5.48258	0	0	0	0	0
5.48257	0	0	0	0	0
5.48274	0	0	0	0	0
5.48255	0	0	0	0	0
5.48151	0	0	0	0	0
5.48136	0	0	0	0	0
5.48194	0	0	0	0	0
5.48234	0	0	0	0	0
5.4813	0	0	0	0	0
5.48091	0	0	0	0	0
5.48214	0	0	0	0	0
5.48203	0	0	0	0	0
5.48156	0	0	0	0	0
5.48254	0	0	0	0	0
5.48266	0	0	0	0	0
5.48199	0	0	0	0	0
5.48279	0	0	0	0	0
5.48218	0	0	0	0	0
5.48185	0	0	0	0	0
5.48208	0	0	0	0	0
5.48158	0	0	0	0	0
5.48191	0	0	0	0	0
5.48277	0	0	0	0	0
5.48203	0	0	0	0	0
5.48094	0	0	0	0	0
5.48215	0	0	0	0	0
5.48221	0	0	0	0	0
5.48189	0	0	0	0	0
5.48248	0	0	0	0	0
5.48213	0	0	0	0	0
5.48169	0	0	0	0	0
5.48169	0	0	0	0	0
5.48231	0	0	0	0	0
5.48259	0	0	0	0	0
5.48272	0	0	0	0	0
5.48147	0	0	0	0	0
5.48176	0	0	0	0	0
5.48103	0	0	0	0	0
5.4822	0	0	0	0	0
5.48279	0	0	0	0	0
5.48267	0	0	0	0	0
5.48212	0	0	0	0	0
5.48229	0	0	0	0	0
5.48171	0	0	0	0	0
5.48208	0	0	0	0	0
5.48227	0	0	0	0	0
5.4819	0	0	0	0	0
5.48236	0	0	0	0	0
5.48269	0	0	0	0	0
5.48265	0	0	0	0	0
5.48275	0	0	0	0	0
5.48259	0	0	0	0	0
5.48207	0	0	0	0	0
5.48228	0	0	0	0	0
5.48214	0	0	0	0	0
5.48157	0	0	0	0	0
5.481	0	0	0	0	0
5.48121	0	0	0	0	0
5.48183	0	0	0	0	0
5.48208	0	0	0	0	0
5.48201	0	0	0	0	0
5.48253	0	0	0	0	0
5.48256	0	0	0	0	0
5.48187	0	0	0	0	0
5.48189	0	0	0	0	0
5.48286	0	0	0	0	0
5.48261	0	0	0	0	0
5.48218	0	0	0	0	0
5.48283	0	0	0	0	0
5.48264	0	0	0	0	0
5.48251	0	0	0	0	0
5.48187	0	0	0	0	0
5.48275	0	0	0	0	0
5.48329	0	0	0	0	0
5.4822	0	0	0	0	0
5.48161	0	0	0	0	0
5.4816	0	0	0	0	0
5.48125	0	0	0	0	0
5.48127	0	0	0	0	0
5.48266	0	0	0	0	0
5.48102	0	0	0	0	0
5.48053	0	0	0	0	0
5.48218	0	0	0	0	0
5.48257	0	0	0	0	0
5.48175	0	0	0	0	0
5.48228	0	0	0	0	0
5.48304	0	0	0	0	0
5.48243	0	0	0	0	0
5.48186	0	0	0	0	0
5.48157	0	0	0	0	0
5.48129	0	0	0	0	0
5.48248	0	0	0	0	0
5.4831	0	0	0	0	0
5.48312	0	0	0	0	0
5.48286	0	0	0	0	0
5.48247	0	0	0	0	0
5.48156	0	0	0	0	0
5.48275	0	0	0	0	0
5.48222	0	0	0	0	0
5.48153	0	0	0	0	0
5.48166	0	0	0	0	0
5.48176	0	0	0	0	0
5.48121	0	0	0	0	0
5.48167	0	0	0	0	0
5.48115	0	0	0	0	0
5.48145	0	0	0	0	0
5.48187	0	0	0	0	0
5.4824	0	0	0	0	0
5.4816	0	0	0	0	0
5.4816	0	0	0	0	0
5.4826	0	0	0	0	0
5.48275	0	0	0	0	0
5.4821	0	0	0	0	0
5.48197	0	0	0	0	0
5.48288	0	0	0	0	0
5.48242	0	0	0	0	0
5.48211	0	0	0	0	0
5.48205	0	0	0	0	0
5.48165	0	0	0	0	0
5.4815	0	0	0	0	0
5.48232	0	0	0	0	0
5.48278	0	0	0	0	0
5.48139	0	0	0	0	0
5.48095	0	0	0	0	0
5.48074	0	0	0	0	0
5.48239	0	0	0	0	0
5.48251	0	0	0	0	0
5.4813	0	0	0	0	0
5.48173	0	0	0	0	0
5.48186	0	0	0	0	0
5.48169	0	0	0	0	0
5.48285	0	0	0	0	0
5.48186	0	0	0	0	0
5.48169	0	0	0	0	0
5.48189	0	0	0	0	0
5.48239	0	0	0	0	0
5.48354	0	0	0	0	0
5.48266	0	0	0	0	0
5.48223	0	0	0	0	0
5.48197	0	0	0	0	0
5.48266	0	0	0	0	0
5.48276	0	0	0	0	0
5.4824	0	0	0	0	0
5.48245	0	0	0	0	0
5.48168	0	0	0	0	0
5.4811	0	0	0	0	0
5.48154	0	0	0	0	0
5.48231	0	0	0	0	0
5.48213	0	0	0	0	0
5.48123	0	0	0	0	0
5.48224	0	0	0	0	0
5.48153	0	0	0	0	0
5.48047	0	0	0	0	0
5.48211	0	0	0	0	0
5.48311	0	0	0	0	0
5.48197	0	0	0	0	0
5.48155	0	0	0	0	0
5.48162	0	0	0	0	0
5.48177	0	0	0	0	0
5.48074	0	0	0	0	0
5.48171	0	0	0	0	0
5.4814	0	0	0	0	0
5.48172	0	0	0	0	0
5.48234	0	0	0	0	0
5.48201	0	0	0	0	0
5.48195	0	0	0	0	0
5.48221	0	0	0	0	0
5.48201	0	0	0	0	0
5.48209	0	0	0	0	0
5.48273	0	0	0	0	0
5.48193	0	0	0	0	0
5.48201	0	0	0	0	0
5.48261	0	0	0	0	0
5.48139	0	0	0	0	0
5.48194	0	0	0	0	0
5.48309	0	0	0	0	0
5.48245	0	0	0	0	0
5.48209	0	0	0	0	0
5.48213	0	0	0	0	0
5.48176	0	0	0	0	0
5.48154	0	0	0	0	0
5.48234	0	0	0	0	0
5.48222	0	0	0	0	0
5.48209	0	0	0	0	0
5.48194	0	0	0	0	0
5.48261	0	0	0	0	0
5.48258	0	0	0	0	0
5.48261	0	0	0	0	0
5.4825	0	0	0	0	0
5.48218	0	0	0	0	0
5.48212	0	0	0	0	0
5.48208	0	0	0	0	0
5.48265	0	0	0	0	0
5.4825	0	0	0	0	0
5.4813	0	0	0	0	0
5.48232	0	0	0	0	0
5.48173	0	0	0	0	0
5.48091	0	0	0	0	0
5.4829	0	0	0	0	0
5.48358	0	0	0	0	0
5.48322	0	0	0	0	0
5.48168	0	0	0	0	0
5.48171	0	0	0	0	0
5.48328	0	0	0	0	0
5.48271	0	0	0	0	0
5.4826	0	0	0	0	0
5.48266	0	0	0	0	0
5.48279	0	0	0	0	0
5.48271	0	0	0	0	0
5.48219	0	0	0	0	0
5.48201	0	0	0	0	0
5.4818	0	0	0	0	0
5.48143	0	0	0	0	0
5.48208	0	0	0	0	0
5.48238	0	0	0	0	0
5.48161	0	0	0	0	0
5.48222	0	0	0	0	0
5.48247	0	0	0	0	0
5.48163	0	0	0	0	0
5.4827	0	0	0	0	0
5.48285	0	0	0	0	0
5.4823	0	0	0	0	0
5.48274	0	0	0	0	0
5.48279	0	0	0	0	0
5.48204	0	0	0	0	0
5.48253	0	0	0	0	0
5.48315	0	0	0	0	0
5.48253	0	0	0	0	0
5.48181	0	0	0	0	0
5.48224	0	0	0	0	0
5.48275	0	0	0	0	0
5.4825	0	0	0	0	0
5.48212	0	0	0	0	0
5.48277	0	0	0	0	0
5.4835	0	0	0	0	0
5.48245	0	0	0	0	0
5.48121	0	0	0	0	0
5.48131	0	0	0	0	0
5.4821	0	0	0	0	0
5.48192	0	0	0	0	0
5.48187	0	0	0	0	0
5.48153	0	0	0	0	0
5.48206	0	0	0	0	0
5.48221	0	0	0	0	0
5.4825	0	0	0	0	0
5.48278	0	0	0	0	0
5.4825	0	0	0	0	0
5.48223	0	0	0	0	0
5.48269	0	0	0	0	0
5.48223	0	0	0	0	0
5.4828	0	0	0	0	0
5.48241	0	0	0	0	0
5.48226	0	0	0	0	0
5.48228	0	0	0	0	0
5.48222	0	0	0	0	0
5.48201	0	0	0	0	0
5.48206	0	0	0	0	0
5.48243	0	0	0	0	0
5.48225	0	0	0	0	0
5.48221	0	0	0	0	0
5.48259	0	0	0	0	0
5.48174	0	0	0	0	0
5.48214	0	0	0	0	0
5.48203	0	0	0	0	0
5.48153	0	0	0	0	0
5.48126	0	0	0	0	0
5.48176	0	0	0	0	0
5.48252	0	0	0	0	0
5.48255	0	0	0	0	0
5.48211	0	0	0	0	0
5.48243	0	0	0	0	0
5.48217	0	0	0	0	0
5.48152	0	0	0	0	0
5.48148	0	0	0	0	0
5.48206	0	0	0	0	0
5.48117	0	0	0	0	0
5.48228	0	0	0	0	0
5.48247	0	0	0	0	0
5.48206	0	0	0	0	0
5.48155	0	0	0	0	0
5.48202	0	0	0	0	0
5.48287	0	0	0	0	0
5.48157	0	0	0	0	0
5.48135	0	0	0	0	0
5.48255	0	0	0	0	0
5.48224	0	0	0	0	0
5.48128	0	0	0	0	0
5.48194	0	0	0	0	0
5.48224	0	0	0	0	0
5.4829	0	0	0	0	0
5.48188	0	0	0	0	0
5.48303	0	0	0	0	0
5.48315	0	0	0	0	0
5.48206	0	0	0	0	0
5.48292	0	0	0	0	0
5.48174	0	0	0	0	0
5.48245	0	0	0	0	0
5.48274	0	0	0	0	0
5.48252	0	0	0	0	0
5.48253	0	0	0	0	0
5.48128	0	0	0	0	0
5.4811	0	0	0	0	0
5.48172	0	0	0	0	0
5.48239	0	0	0	0	0
5.48184	0	0	0	0	0
5.48201	0	0	0	0	0
5.48185	0	0	0	0	0
5.48248	0	0	0	0	0
5.48169	0	0	0	0	0
5.4817	0	0	0	0	0
5.48189	0	0	0	0	0
5.4821	0	0	0	0	0
5.48293	0	0	0	0	0
5.48204	0	0	0	0	0
5.48174	0	0	0	0	0
5.48228	0	0	0	0	0
5.48199	0	0	0	0	0
5.48177	0	0	0	0	0
5.48209	0	0	0	0	0
5.48236	0	0	0	0	0
5.48195	0	0	0	0	0
5.48182	0	0	0	0	0
5.48291	0	0	0	0	0
5.4824	0	0	0	0	0
5.48199	0	0	0	0	0
5.48217	0	0	0	0	0
5.48255	0	0	0	0	0
5.48188	0	0	0	0	0
5.48181	0	0	0	0	0
5.48247	0	0	0	0	0
5.48217	0	0	0	0	0
5.48187	0	0	0	0	0
5.48163	0	0	0	0	0
5.48206	0	0	0	0	0
5.48221	0	0	0	0	0
5.4821	0	0	0	0	0
5.48232	0	0	0	0	0
5.48195	0	0	0	0	0
5.48154	0	0	0	0	0
5.48323	0	0	0	0	0
5.48248	0	0	0	0	0
5.48223	0	0	0	0	0
5.4832	0	0	0	0	0
5.48192	0	0	0	0	0
5.48143	0	0	0	0	0
5.48141	0	0	0	0	0
5.48131	0	0	0	0	0
5.48143	0	0	0	0	0
5.48136	0	0	0	0	0
5.48071	0	0	0	0	0
5.48248	0	0	0	0	0
5.48233	0	0	0	0	0
5.4815	0	0	0	0	0
5.48091	0	0	0	0	0
5.48158	0	0	0	0	0
5.48123	0	0	0	0	0
5.48171	0	0	0	0	0
5.48256	0	0	0	0	0
5.48162	0	0	0	0	0
5.48216	0	0	0	0	0
5.48195	0	0	0	0	0
5.48257	0	0	0	0	0
5.48239	0	0	0	0	0
5.4829	0	0	0	0	0
5.48208	0	0	0	0	0
5.48209	0	0	0	0	0
5.48221	0	0	0	0	0
5.48123	0	0	0	0	0
5.48174	0	0	0	0	0
5.48202	0	0	0	0	0
5.48217	0	0	0	0	0
5.48192	0	0	0	0	0
5.48081	0	0	0	0	0
5.48156	0	0	0	0	0
5.48136	0	0	0	0	0
5.48089	0	0	0	0	0
5.48176	0	0	0	0	0
5.48207	0	0	0	0	0
5.48175	0	0	0	0	0
5.4826	0	0	0	0	0
5.48233	0	0	0	0	0
5.48234	0	0	0	0	0
5.48277	0	0	0	0	0
5.48243	0	0	0	0	0
5.48201	0	0	0	0	0
5.48248	0	0	0	0	0
5.48231	0	0	0	0	0
5.48184	0	0	0	0	0
5.48151	0	0	0	0	0
5.48202	0	0	0	0	0
5.4819	0	0	0	0	0
5.48188	0	0	0	0	0
5.48256	0	0	0	0	0
5.48292	0	0	0	0	0
5.48168	0	0	0	0	0
5.48193	0	0	0	0	0
5.48229	0	0	0	0	0
5.48155	0	0	0	0	0
5.48136	0	0	0	0	0
5.48235	0	0	0	0	0
5.48113	0	0	0	0	0
5.48269	0	0	0	0	0
5.48249	0	0	0	0	0
5.48165	0	0	0	0	0
5.4827	0	0	0	0	0
5.48202	0	0	0	0	0
5.48202	0	0	0	0	0
5.48257	0	0	0	0	0
5.48188	0	0	0	0	0
5.48206	0	0	0	0	0
5.48294	0	0	0	0	0
5.48208	0	0	0	0	0
5.4823	0	0	0	0	0
5.48219	0	0	0	0	0
5.48172	0	0	0	0	0
5.48134	0	0	0	0	0
5.4815	0	0	0	0	0
5.48136	0	0	0	0	0
5.48108	0	0	0	0	0
5.48196	0	0	0	0	0
5.48201	0	0	0	0	0
5.48224	0	0	0	0	0
5.48223	0	0	0	0	0
5.48273	0	0	0	0	0
5.48223	0	0	0	0	0
5.4812	0	0	0	0	0
5.48073	0	0	0	0	0
5.48308	0	0	0	0	0
5.48259	0	0	0	0	0
5.48187	0	0	0	0	0
5.48238	0	0	0	0	0
5.48169	0	0	0	0	0
5.48174	0	0	0	0	0
5.48294	0	0	0	0	0
5.48194	0	0	0	0	0
5.48179	0	0	0	0	0
5.48228	0	0	0	0	0
5.48156	0	0	0	0	0
5.48107	0	0	0	0	0
5.48162	0	0	0	0	0
5.4812	0	0	0	0	0
5.48133	0	0	0	0	0
5.4819	0	0	0	0	0
5.48099	0	0	0	0	0
5.48156	0	0	0	0	0
5.48151	0	0	0	0	0
5.48269	0	0	0	0	0
5.48205	0	0	0	0	0
5.48149	0	0	0	0	0
5.48121	0	0	0	0	0
5.48235	0	0	0	0	0
5.48236	0	0	0	0	0
5.48256	0	0	0	0	0
5.48292	0	0	0	0	0
5.48234	0	0	0	0	0
5.48106	0	0	0	0	0
5.48155	0	0	0	0	0
5.4814	0	0	0	0	0
5.4811	0	0	0	0	0
5.48246	0	0	0	0	0
5.48185	0	0	0	0	0
5.48124	0	0	0	0	0
5.48233	0	0	0	0	0
5.48197	0	0	0	0	0
5.4813	0	0	0	0	0
5.48197	0	0	0	0	0
5.48165	0	0	0	0	0
5.48197	0	0	0	0	0
5.48227	0	0	0	0	0
5.48226	0	0	0	0	0
5.48208	0	0	0	0	0
5.48197	0	0	0	0	0
5.48287	0	0	0	0	0
5.48378	0	0	0	0	0
5.48221	0	0	0	0	0
5.48218	0	0	0	0	0
5.48226	0	0	0	0	0
5.4826	0	0	0	0	0
5.48126	0	0	0	0	0
5.48165	0	0	0	0	0
5.48185	0	0	0	0	0
5.48128	0	0	0	0	0
5.48161	0	0	0	0	0
5.48161	0	0	0	0	0
5.4818	0	0	0	0	0
5.4811	0	0	0	0	0
5.48128	0	0	0	0	0
5.48124	0	0	0	0	0
5.48274	0	0	0	0	0
5.48272	0	0	0	0	0
5.48144	0	0	0	0	0
5.48239	0	0	0	0	0
5.48188	0	0	0	0	0
5.48181	0	0	0	0	0
5.482	0	0	0	0	0
5.48213	0	0	0	0	0
5.48227	0	0	0	0	0
5.48317	0	0	0	0	0
5.4829	0	0	0	0	0
5.48157	0	0	0	0	0
5.48195	0	0	0	0	0
5.48166	0	0	0	0	0
5.48225	0	0	0	0	0
5.48213	0	0	0	0	0
5.48116	0	0	0	0	0
5.48247	0	0	0	0	0
5.48223	0	0	0	0	0
5.48168	0	0	0	0	0
5.48192	0	0	0	0	0
5.48152	0	0	0	0	0
5.4822	0	0	0	0	0
5.48134	0	0	0	0	0
5.48116	0	0	0	0	0
5.48259	0	0	0	0	0
5.48256	0	0	0	0	0
5.48309	0	0	0	0	0
5.48246	0	0	0	0	0
5.48204	0	0	0	0	0
5.48227	0	0	0	0	0
5.48239	0	0	0	0	0
5.48247	0	0	0	0	0
5.48382	0	0	0	0	0
5.48215	0	0	0	0	0
5.48169	0	0	0	0	0
5.48169	0	0	0	0	0
5.48169	0	0	0	0	0
5.48245	0	0	0	0	0
5.48187	0	0	0	0	0
5.48164	0	0	0	0	0
5.48186	0	0	0	0	0
5.48182	0	0	0	0	0
5.48218	0	0	0	0	0
5.48184	0	0	0	0	0
5.4829	0	0	0	0	0
5.48205	0	0	0	0	0
5.48173	0	0	0	0	0
5.48214	0	0	0	0	0
5.48215	0	0	0	0	0
5.48221	0	0	0	0	0
5.48167	0	0	0	0	0
5.48209	0	0	0	0	0
5.48277	0	0	0	0	0
5.48178	0	0	0	0	0
5.48153	0	0	0	0	0
5.48124	0	0	0	0	0
5.48182	0	0	0	0	0
5.4816	0	0	0	0	0
5.48155	0	0	0	0	0
5.48181	0	0	0	0	0
5.48217	0	0	0	0	0
5.48197	0	0	0	0	0
5.48221	0	0	0	0	0
5.48191	0	0	0	0	0
5.48168	0	0	0	0	0
5.48208	0	0	0	0	0
5.48312	0	0	0	0	0
5.48229	0	0	0	0	0
5.48125	0	0	0	0	0
5.48188	0	0	0	0	0
5.48256	0	0	0	0	0
5.48241	0	0	0	0	0
5.48258	0	0	0	0	0
5.48259	0	0	0	0	0
5.48255	0	0	0	0	0
5.48269	0	0	0	0	0
5.4816	0	0	0	0	0
5.48119	0	0	0	0	0
5.48312	0	0	0	0	0
5.48262	0	0	0	0	0
5.48191	0	0	0	0	0
5.48265	0	0	0	0	0
5.48224	0	0	0	0	0
5.4817	0	0	0	0	0
5.48243	0	0	0	0	0
5.48112	0	0	0	0	0
5.48166	0	0	0	0	0
5.48232	0	0	0	0	0
5.48237	0	0	0	0	0
5.48206	0	0	0	0	0
5.48251	0	0	0	0	0
5.48253	0	0	0	0	0
5.48265	0	0	0	0	0
5.48239	0	0	0	0	0
5.48326	0	0	0	0	0
5.48231	0	0	0	0	0
5.48154	0	0	0	0	0
5.48224	0	0	0	0	0
5.48224	0	0	0	0	0
5.48242	0	0	0	0	0
5.48223	0	0	0	0	0
5.48149	0	0	0	0	0
5.48234	0	0	0	0	0
5.48237	0	0	0	0	0
5.48167	0	0	0	0	0
5.48144	0	0	0	0	0
5.48165	0	0	0	0	0
5.48243	0	0	0	0	0
5.48192	0	0	0	0	0
5.4816	0	0	0	0	0
5.48208	0	0	0	0	0
5.48233	0	0	0	0	0
5.48157	0	0	0	0	0
5.4819	0	0	0	0	0
5.48356	0	0	0	0	0
5.48227	0	0	0	0	0
5.48145	0	0	0	0	0
5.4822	0	0	0	0	0
5.4825	0	0	0	0	0
5.48233	0	0	0	0	0
5.48307	0	0	0	0	0
5.48281	0	0	0	0	0
5.48217	0	0	0	0	0
5.48299	0	0	0	0	0
5.48279	0	0	0	0	0
5.48281	0	0	0	0	0
5.4814	0	0	0	0	0
5.481	0	0	0	0	0
5.48166	0	0	0	0	0
5.48183	0	0	0	0	0
5.48178	0	0	0	0	0
5.48201	0	0	0	0	0
5.4822	0	0	0	0	0
5.4824	0	0	0	0	0
5.4824	0	0	0	0	0
5.48144	0	0	0	0	0
5.48165	0	0	0	0	0
5.48274	0	0	0	0	0
5.48241	0	0	0	0	0
5.48121	0	0	0	0	0
5.48237	0	0	0	0	0
5.48259	0	0	0	0	0
5.48229	0	0	0	0	0
5.48271	0	0	0	0	0
5.48318	0	0	0	0	0
5.48178	0	0	0	0	0
5.48195	0	0	0	0	0
5.48131	0	0	0	0	0
5.48282	0	0	0	0	0
5.48189	0	0	0	0	0
5.48144	0	0	0	0	0
5.4815	0	0	0	0	0
5.48241	0	0	0	0	0
5.48269	0	0	0	0	0
5.4814	0	0	0	0	0
5.48184	0	0	0	0	0
5.48105	0	0	0	0	0
5.48157	0	0	0	0	0
5.48246	0	0	0	0	0
5.48232	0	0	0	0	0
5.48267	0	0	0	0	0
5.48328	0	0	0	0	0
5.48313	0	0	0	0	0
5.48233	0	0	0	0	0
5.48271	0	0	0	0	0
5.48204	0	0	0	0	0
5.48234	0	0	0	0	0
5.48164	0	0	0	0	0
5.48231	0	0	0	0	0
5.48267	0	0	0	0	0
5.48136	0	0	0	0	0
5.48157	0	0	0	0	0
5.48225	0	0	0	0	0
5.48177	0	0	0	0	0
5.48054	0	0	0	0	0
5.48201	0	0	0	0	0
5.48196	0	0	0	0	0
5.48043	0	0	0	0	0
5.48135	0	0	0	0	0
5.48216	0	0	0	0	0
5.4816	0	0	0	0	0
5.48175	0	0	0	0	0
5.48257	0	0	0	0	0
5.48198	0	0	0	0	0
5.48262	0	0	0	0	0
5.48231	0	0	0	0	0
5.48245	0	0	0	0	0
5.48316	0	0	0	0	0
5.48202	0	0	0	0	0
5.48225	0	0	0	0	0
5.48267	0	0	0	0	0
5.48293	0	0	0	0	0
5.48169	0	0	0	0	0
5.48092	0	0	0	0	0
5.48153	0	0	0	0	0
5.48226	0	0	0	0	0
5.48167	0	0	0	0	0
5.48115	0	0	0	0	0
5.4821	0	0	0	0	0
5.4829	0	0	0	0	0
5.48168	0	0	0	0	0
5.48134	0	0	0	0	0
5.48177	0	0	0	0	0
5.48111	0	0	0	0	0
5.48198	0	0	0	0	0
5.48214	0	0	0	0	0
5.48266	0	0	0	0	0
5.48211	0	0	0	0	0
5.48183	0	0	0	0	0
5.48341	0	0	0	0	0
5.48386	0	0	0	0	0
5.48239	0	0	0	0	0
5.48169	0	0	0	0	0
5.48161	0	0	0	0	0
5.48169	0	0	0	0	0
5.48161	0	0	0	0	0
5.4823	0	0	0	0	0
5.48191	0	0	0	0	0
5.48128	0	0	0	0	0
5.48247	0	0	0	0	0
5.48211	0	0	0	0	0
5.48163	0	0	0	0	0
5.48103	0	0	0	0	0
5.48088	0	0	0	0	0
5.48103	0	0	0	0	0
5.48263	0	0	0	0	0
5.48229	0	0	0	0	0
5.48141	0	0	0	0	0
5.4819	0	0	0	0	0
5.4826	0	0	0	0	0
5.48321	0	0	0	0	0
5.48201	0	0	0	0	0
5.4815	0	0	0	0	0
5.4828	0	0	0	0	0
5.48215	0	0	0	0	0
5.48207	0	0	0	0	0
5.48181	0	0	0	0	0
5.48173	0	0	0	0	0
5.4821	0	0	0	0	0
5.48155	0	0	0	0	0
5.48166	0	0	0	0	0
5.48158	0	0	0	0	0
5.48301	0	0	0	0	0
5.48118	0	0	0	0	0
5.48189	0	0	0	0	0
5.4828	0	0	0	0	0
5.48246	0	0	0	0	0
5.48284	0	0	0	0	0
5.48222	0	0	0	0	0
5.48145	0	0	0	0	0
5.48163	0	0	0	0	0
5.48181	0	0	0	0	0
5.48248	0	0	0	0	0
5.48195	0	0	0	0	0
5.48137	0	0	0	0	0
5.48121	0	0	0	0	0
5.48171	0	0	0	0	0
5.48214	0	0	0	0	0
5.48238	0	0	0	0	0
5.48212	0	0	0	0	0
5.4819	0	0	0	0	0
5.48131	0	0	0	0	0
5.48195	0	0	0	0	0
5.48293	0	0	0	0	0
5.48194	0	0	0	0	0
5.48012	0	0	0	0	0
5.48178	0	0	0	0	0
5.48094	0	0	0	0	0
5.48055	0	0	0	0	0
5.48234	0	0	0	0	0
5.4827	0	0	0	0	0
5.48164	0	0	0	0	0
5.4824	0	0	0	0	0
5.48287	0	0	0	0	0
5.48184	0	0	0	0	0
5.48065	0	0	0	0	0
5.48253	0	0	0	0	0
5.48274	0	0	0	0	0
5.48271	0	0	0	0	0
5.48297	0	0	0	0	0
5.48215	0	0	0	0	0
5.48201	0	0	0	0	0
5.48121	0	0	0	0	0
5.48114	0	0	0	0	0
5.48171	0	0	0	0	0
5.48227	0	0	0	0	0
5.48189	0	0	0	0	0
5.48142	0	0	0	0	0
5.48157	0	0	0	0	0
5.48165	0	0	0	0	0
5.48332	0	0	0	0	0
5.4819	0	0	0	0	0
5.48111	0	0	0	0	0
5.4812	0	0	0	0	0
5.48124	0	0	0	0	0
5.48141	0	0	0	0	0
5.48278	0	0	0	0	0
5.48183	0	0	0	0	0
5.48245	0	0	0	0	0
5.48274	0	0	0	0	0
5.48237	0	0	0	0	0
5.48216	0	0	0	0	0
5.48229	0	0	0	0	0
5.48202	0	0	0	0	0
5.48227	0	0	0	0	0
5.48225	0	0	0	0	0
5.48194	0	0	0	0	0
5.4824	0	0	0	0	0
5.48181	0	0	0	0	0
5.4818	0	0	0	0	0
5.48181	0	0	0	0	0
5.48155	0	0	0	0	0
5.48224	0	0	0	0	0
5.48283	0	0	0	0	0
5.48234	0	0	0	0	0
5.48152	0	0	0	0	0
5.48176	0	0	0	0	0
5.48137	0	0	0	0	0
5.48229	0	0	0	0	0
5.48194	0	0	0	0	0
